Time_epoch,Transmitted_speed (km/hr),Transmitted_latitude (degrees),Transmitted_longitude (degrees),Transmitted_altitude (meters),Transmitted_heading_angle (degrees),Transmitted_timestamp (HH:MM:SS.mmm),Cloud_latitude (degrees),Cloud_longitude (degrees),Distance (meters),Received_packet_timestamp (HH:MM:SS.mmm),Latency_of_packet_transmission (ms),Packet_error_rate,Cloud_total_transferred_data (MBytes),Cloud_average_bandwidth_client (Mbits/sec),Cloud_total_transferred_data_server (MBytes),Cloud_average_bandwidth_server (Mbits/sec),Cloud_download_speed (Mbits/sec),Cloud_upload_speed (Mbits/sec),Cloud_latency (ms),Data_rate (Mbits/sec)
1715961523,31,17.602518,78.1271163,513.984,9.886877388,33:42.0,17.59994,78.1257,323.5862131,33:42.1,53,0.034909919,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961524,51,17.602518,78.1271163,513.984,90,33:42.1,17.59994,78.1257,323.5862131,33:42.2,52,0.245234913,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961525,57,17.6025563,78.1271189,520.476,3.883572389,33:42.2,17.59994,78.1257,327.4914032,33:42.3,52,0.114186988,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961526,46,17.6025994,78.1271172,520.517,357.7412446,33:42.3,17.59994,78.1257,331.6743615,33:42.4,59,0.263392296,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961527,47,17.6025994,78.1271172,520.517,90,33:42.4,17.59994,78.1257,331.6743615,33:42.5,55,0.260417007,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961528,59,17.6026405,78.127107,520.559,346.0622028,33:42.5,17.59994,78.1257,335.273063,33:42.6,55,0.24177762,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961529,35,17.6026774,78.1270851,520.612,329.3110413,33:42.6,17.59994,78.1257,337.9380402,33:42.7,58,0.237009131,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961530,48,17.6026774,78.1270851,520.612,90,33:42.7,17.59994,78.1257,337.9380402,33:42.8,52,0.091403742,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961531,60,17.6027097,78.1270513,520.643,313.7000164,33:42.8,17.59994,78.1257,339.6504989,33:42.9,55,0.024275785,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961532,33,17.6027347,78.1270088,520.585,300.465545,33:42.9,17.59994,78.1257,340.3122679,33:43.0,54,0.120894054,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961533,30,17.6027347,78.1270088,520.585,90,33:43.0,17.59994,78.1257,340.3122679,33:43.1,56,0.052057354,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961534,37,17.6027519,78.1269618,520.557,290.1004757,33:43.1,17.59994,78.1257,340.0698985,33:43.2,60,0.208485327,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961535,58,17.6027612,78.1269152,512.518,281.2862859,33:43.2,17.59994,78.1257,339.1144174,33:43.3,58,0.103829918,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961536,52,17.6027612,78.1269152,512.518,90,33:43.3,17.59994,78.1257,339.1144174,33:43.4,54,0.29268306,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961537,36,17.6027653,78.1268084,511.801,259.325444,33:43.4,17.59994,78.1257,335.4058258,33:43.5,58,0.192291623,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961538,32,17.6027653,78.1268084,511.801,90,33:43.5,17.59994,78.1257,335.4058258,33:43.6,52,0.246744169,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961539,39,17.6027563,78.1267619,512.921,259.0459373,33:43.6,17.59994,78.1257,332.7695665,33:43.7,50,0.039757402,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961540,39,17.6027304,78.1267145,513.318,241.3472119,33:43.7,17.59994,78.1257,328.3816136,33:43.8,52,0.258604345,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961541,48,17.6027304,78.1267145,513.318,90,33:43.8,17.59994,78.1257,328.3816136,33:43.9,53,0.276827157,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961542,43,17.6026927,78.1266785,520.126,223.678622,33:43.9,17.59994,78.1257,323.1789906,33:44.0,55,0.146118576,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961543,31,17.6026616,78.1266445,520.032,227.5506602,33:44.0,17.59994,78.1257,318.7556215,33:44.1,56,0.181875881,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961544,57,17.6026616,78.1266445,520.032,90,33:44.1,17.59994,78.1257,318.7556215,33:44.2,59,0.22944294,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961545,30,17.6026273,78.1266192,520.037,216.4128316,33:44.2,17.59994,78.1257,314.2953519,33:44.3,55,0.052451588,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961546,52,17.6025868,78.1266025,520.037,202.4085908,33:44.3,17.59994,78.1257,309.4652462,33:44.4,55,0.150769823,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961547,52,17.6025868,78.1266025,520.037,90,33:44.4,17.59994,78.1257,309.4652462,33:44.5,51,0.119598908,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961548,57,17.6025427,78.1265949,520,189.7780562,33:44.5,17.59994,78.1257,304.5536257,33:44.6,50,0.043912198,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961549,47,17.6025017,78.1265964,519.989,177.9047474,33:44.6,17.59994,78.1257,300.2749958,33:44.7,56,0.110260327,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961550,36,17.6025017,78.1265964,519.989,90,33:44.7,17.59994,78.1257,300.2749958,33:44.8,54,0.020451693,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961551,58,17.6024683,78.1266051,519.968,165.4000776,33:44.8,17.59994,78.1257,297.0507268,33:44.9,58,0.007743572,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961552,37,17.6024432,78.1266192,519.982,150.6747701,33:44.9,17.59994,78.1257,294.9009996,33:45.0,52,0.040549887,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961553,30,17.6024432,78.1266192,519.982,90,33:45.0,17.59994,78.1257,294.9009996,33:45.1,50,0.288934533,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961554,54,17.602424,78.1266387,520.013,134.5558555,33:45.1,17.59994,78.1257,293.5807428,33:45.2,55,0.164858861,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961555,52,17.6024042,78.1266613,520.043,131.2218023,33:45.2,17.59994,78.1257,292.3365258,33:45.3,52,0.289746648,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961556,32,17.6024042,78.1266613,520.043,90,33:45.3,17.59994,78.1257,292.3365258,33:45.4,51,0.129749363,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961557,53,17.6023797,78.1266811,520.087,141.0561297,33:45.4,17.59994,78.1257,290.5291251,33:45.5,57,0.09354484,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961558,52,17.602353,78.1266973,520.226,148.7530706,33:45.5,17.59994,78.1257,288.3837863,33:45.6,51,0.151842559,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961559,56,17.602353,78.1266973,520.226,90,33:45.6,17.59994,78.1257,288.3837863,33:45.7,56,0.131853507,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961560,60,17.6023274,78.1267131,520.352,148.317634,33:45.7,17.59994,78.1257,286.3609407,33:45.8,53,0.031699405,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961561,58,17.6023047,78.1267311,520.453,141.5872879,33:45.8,17.59994,78.1257,284.7493116,33:45.9,52,0.192247894,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961562,37,17.6023047,78.1267311,520.453,90,33:45.9,17.59994,78.1257,284.7493116,33:46.0,54,0.064811455,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961563,51,17.602287,78.1267534,520.482,128.4398036,33:46.0,17.59994,78.1257,283.8542176,33:46.1,58,0.185876386,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961564,54,17.6022768,78.1267797,520.456,111.1979213,33:46.1,17.59994,78.1257,283.9238173,33:46.2,54,0.195060328,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961565,44,17.6022768,78.1267797,520.456,90,33:46.2,17.59994,78.1257,283.9238173,33:46.3,58,0.045607456,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961566,34,17.602276,78.1268079,520.39,91.62497635,33:46.3,17.59994,78.1257,285.0605656,33:46.4,51,0.018404888,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961567,32,17.6022818,78.1268373,520.398,78.84005614,33:46.4,17.59994,78.1257,286.9433933,33:46.5,58,0.234228476,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961568,48,17.6022818,78.1268373,520.398,90,33:46.5,17.59994,78.1257,286.9433933,33:46.6,52,0.137940127,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961569,30,17.602289,78.1268675,520.381,76.59040414,33:46.6,17.59994,78.1257,289.0259907,33:46.7,57,0.017449139,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961570,57,17.6022922,78.1268979,520.446,83.99099404,33:46.7,17.59994,78.1257,290.7401364,33:46.8,56,0.298459895,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961571,44,17.6022922,78.1268979,520.446,90,33:46.8,17.59994,78.1257,290.7401364,33:46.9,59,0.017334168,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961572,37,17.6022874,78.1269265,520.468,99.52728338,33:46.9,17.59994,78.1257,291.598757,33:47.0,54,0.208510569,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961573,31,17.6022729,78.1269499,520.564,121.7847613,33:47.0,17.59994,78.1257,291.2760036,33:47.1,51,0.295103678,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961574,32,17.6022729,78.1269499,520.564,90,33:47.1,17.59994,78.1257,291.2760036,33:47.2,50,0.071754031,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961575,53,17.6022505,78.126966,520.628,144.2933086,33:47.2,17.59994,78.1257,289.8460062,33:47.3,58,0.042674811,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961576,43,17.6022218,78.1269739,520.692,164.6098296,33:47.3,17.59994,78.1257,287.4134886,33:47.4,55,0.036415482,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961577,53,17.6022218,78.1269739,520.692,90,33:47.4,17.59994,78.1257,287.4134886,33:47.5,58,0.090982544,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961578,43,17.6021896,78.1269733,520.697,181.0674997,33:47.5,17.59994,78.1257,284.2274756,33:47.6,52,0.030313743,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961579,40,17.6021575,78.1269653,520.61,193.9942378,33:47.6,17.59994,78.1257,280.6851444,33:47.7,54,0.207648403,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961580,45,17.6021575,78.1269653,520.61,90,33:47.7,17.59994,78.1257,280.6851444,33:47.8,50,0.018687539,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961581,33,17.6021283,78.1269535,520.508,202.0041059,33:47.8,17.59994,78.1257,277.2356486,33:47.9,60,0.152826638,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961582,49,17.6021032,78.1269423,520.471,204.047152,33:47.9,17.59994,78.1257,274.2173006,33:48.0,57,0.299009056,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961583,34,17.6021032,78.1269423,520.471,90,33:48.0,17.59994,78.1257,274.2173006,33:48.1,59,0.244191081,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961584,51,17.6020799,78.126935,520.449,197.39602,33:48.1,17.59994,78.1257,271.5737513,33:48.2,53,0.184565831,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961585,50,17.6020572,78.1269354,520.524,178.9904872,33:48.2,17.59994,78.1257,269.3855333,33:48.3,56,0.091876086,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961586,43,17.6020572,78.1269354,520.524,90,33:48.3,17.59994,78.1257,269.3855333,33:48.4,57,0.187168751,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961587,60,17.602039,78.1269464,520.587,148.851419,33:48.4,17.59994,78.1257,268.1911127,33:48.5,53,0.158112439,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961588,52,17.6020293,78.1269671,520.665,115.1077429,33:48.5,17.59994,78.1257,268.3442582,33:48.6,59,0.127825015,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961589,45,17.6020293,78.1269671,520.665,90,33:48.6,17.59994,78.1257,268.3442582,33:48.7,60,0.039213113,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961590,47,17.6020276,78.1269926,520.668,93.81407484,33:48.7,17.59994,78.1257,269.5442426,33:48.8,59,0.265981265,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961591,36,17.602032,78.1270181,520.72,80.2100689,33:48.8,17.59994,78.1257,271.3472751,33:48.9,57,0.134935395,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961592,39,17.602032,78.1270181,520.72,90,33:48.9,17.59994,78.1257,271.3472751,33:49.0,53,0.058386754,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961593,36,17.6020431,78.1270427,520.662,65.71417486,33:49.0,17.59994,78.1257,273.7524556,33:49.1,53,0.110327805,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961594,30,17.6020617,78.1270625,520.656,46.7899106,33:49.1,17.59994,78.1257,276.611137,33:49.2,60,0.124238926,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961595,52,17.6020617,78.1270625,520.656,90,33:49.2,17.59994,78.1257,276.611137,33:49.3,50,0.248261369,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961596,50,17.6020891,78.1270733,520.493,21.51240426,33:49.3,17.59994,78.1257,279.8079845,33:49.4,57,0.220084314,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961597,48,17.6021222,78.1270778,520.329,7.74199124,33:49.4,17.59994,78.1257,283.2034601,33:49.5,57,0.230791468,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961598,45,17.6021222,78.1270778,520.329,90,33:49.5,17.59994,78.1257,283.2034601,33:49.6,56,0.003309379,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961599,58,17.6021597,78.1270805,520.228,4.118189739,33:49.6,17.59994,78.1257,286.9300438,33:49.7,60,0.124846199,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961600,48,17.6021997,78.1270833,520.251,4.004172946,33:49.7,17.59994,78.1257,290.9143638,33:49.8,53,0.144403245,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961601,33,17.6021997,78.1270833,520.251,90,33:49.8,17.59994,78.1257,290.9143638,33:49.9,53,0.005757683,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961602,58,17.6022401,78.1270858,520.197,3.541015699,33:49.9,17.59994,78.1257,294.9349652,33:50.0,51,0.077943963,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961603,57,17.6022809,78.1270885,520.171,3.786112049,33:50.0,17.59994,78.1257,299.018383,33:50.1,54,0.228086947,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961604,47,17.6022809,78.1270885,520.171,90,33:50.1,17.59994,78.1257,299.018383,33:50.2,53,0.041132912,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961605,31,17.602322,78.1270915,520.169,4.174769921,33:50.2,17.59994,78.1257,303.1595769,33:50.3,53,0.160593039,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961606,30,17.6023604,78.1270952,520.171,5.503696726,33:50.3,17.59994,78.1257,307.0857901,33:50.4,58,0.064560562,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961607,44,17.6023604,78.1270952,520.171,90,33:50.4,17.59994,78.1257,307.0857901,33:50.5,59,0.003636232,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961608,34,17.6023951,78.1270994,520.147,6.90136472,33:50.5,17.59994,78.1257,310.6852499,33:50.6,52,0.072360437,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961609,49,17.6024272,78.1271037,520.152,7.629715275,33:50.6,17.59994,78.1257,314.0418693,33:50.7,54,0.292762126,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961610,40,17.6024272,78.1271037,520.152,90,33:50.7,17.59994,78.1257,314.0418693,33:50.8,59,0.240461134,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961611,39,17.602457,78.1271075,520.12,7.266954401,33:50.8,17.59994,78.1257,317.15316,33:50.9,51,0.287872993,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961612,60,17.6024876,78.1271085,520.097,1.871745007,33:50.9,17.59994,78.1257,320.2092101,33:51.0,51,0.146356213,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961613,31,17.6024876,78.1271085,520.097,90,33:51.0,17.59994,78.1257,320.2092101,33:51.1,52,0.03292086,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961614,32,17.602519,78.1271022,520.084,348.6549813,33:51.1,17.59994,78.1257,322.9943689,33:51.2,56,0.164387847,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961615,52,17.6025483,78.1270862,520.101,331.3621458,33:51.2,17.59994,78.1257,325.1205912,33:51.3,52,0.1363132,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961616,52,17.6025483,78.1270862,520.101,90,33:51.3,17.59994,78.1257,325.1205912,33:51.4,60,0.253307125,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961617,41,17.6025769,78.1270645,520.052,322.8109092,33:51.4,17.59994,78.1257,326.9367779,33:51.5,55,0.029424774,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961618,49,17.6026075,78.1270439,520.069,326.0514571,33:51.5,17.59994,78.1257,329.0407253,33:51.6,55,0.146472341,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961619,34,17.6026075,78.1270439,520.069,90,33:51.6,17.59994,78.1257,329.0407253,33:51.7,53,0.045014599,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961620,34,17.6026733,78.127007,519.995,331.209025,33:51.7,17.59994,78.1257,334.0102815,33:51.8,55,0.097402778,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961621,35,17.6026733,78.127007,519.995,90,33:51.8,17.59994,78.1257,334.0102815,33:51.9,57,0.221207123,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961622,59,17.6027063,78.1269855,519.967,326.9151471,33:51.9,17.59994,78.1257,336.4233511,33:52.0,58,0.142805439,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961623,38,17.6027357,78.1269586,520.004,317.5425473,33:52.0,17.59994,78.1257,338.2805372,33:52.1,58,0.112766486,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961624,31,17.6027357,78.1269586,520.004,90,33:52.1,17.59994,78.1257,338.2805372,33:52.2,56,0.118342884,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961625,50,17.6027581,78.1269269,520.065,305.2459678,33:52.2,17.59994,78.1257,339.2689396,33:52.3,59,0.137834031,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961626,41,17.6027721,78.1268912,520.141,291.4129695,33:52.3,17.59994,78.1257,339.2811534,33:52.4,58,0.235504963,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961627,32,17.6027721,78.1268912,520.141,90,33:52.4,17.59994,78.1257,339.2811534,33:52.5,58,0.267625407,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961628,49,17.6027767,78.1268529,520.091,276.8486723,33:52.5,17.59994,78.1257,338.2684841,33:52.6,51,0.286600406,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961629,55,17.6027709,78.1268138,520.107,90,33:52.6,17.59994,78.1257,336.1896887,33:52.7,50,0.236071016,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961630,51,17.6027568,78.1267741,520.019,250.4468071,33:52.7,17.59994,78.1257,333.2613846,33:52.8,52,0.094622069,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961631,41,17.6027367,78.1267341,519.902,243.3204719,33:52.8,17.59994,78.1257,329.7283032,33:52.9,57,0.206440412,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961632,53,17.6027367,78.1267341,519.902,90,33:52.9,17.59994,78.1257,329.7283032,33:53.0,54,0.131280937,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961633,46,17.6027122,78.1266962,519.821,237.1198373,33:53.0,17.59994,78.1257,325.8364274,33:53.1,54,0.076401187,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961634,39,17.6026841,78.1266636,519.767,229.2398717,33:53.1,17.59994,78.1257,321.7686991,33:53.2,59,0.252261474,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961635,59,17.6026841,78.1266636,519.767,90,33:53.2,17.59994,78.1257,321.7686991,33:53.3,59,0.011527905,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961636,53,17.6026525,78.1266382,519.736,218.7922327,33:53.3,17.59994,78.1257,317.5853972,33:53.4,59,0.270528598,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961637,56,17.6026183,78.1266212,519.751,206.4308692,33:53.4,17.59994,78.1257,313.4100193,33:53.5,53,0.138443239,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961638,43,17.6026183,78.1266212,519.751,90,33:53.5,17.59994,78.1257,313.4100193,33:53.6,57,0.191160443,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961639,52,17.6025808,78.1266093,519.746,197.605968,33:53.6,17.59994,78.1257,309.0548103,33:53.7,53,0.197806177,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961640,46,17.6025417,78.1266025,519.75,189.8658069,33:53.7,17.59994,78.1257,304.6998809,33:53.8,52,0.268535322,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961641,47,17.6025417,78.1266025,519.75,90,33:53.8,17.59994,78.1257,304.6998809,33:53.9,52,0.191000905,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961642,48,17.6025047,78.1266025,519.72,180,33:53.9,17.59994,78.1257,300.7964379,33:54.0,53,0.184180075,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961643,46,17.6024711,78.1266104,519.662,166.768985,33:54.0,17.59994,78.1257,297.5271139,33:54.1,54,0.019995612,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961644,43,17.6024711,78.1266104,519.662,90,33:54.1,17.59994,78.1257,297.5271139,33:54.2,58,0.155522407,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961645,38,17.6024213,78.1266472,519.855,136.4826186,33:54.2,17.59994,78.1257,293.605128,33:54.3,51,0.0450507,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961646,37,17.6024213,78.1266472,519.855,90,33:54.3,17.59994,78.1257,293.605128,33:54.4,57,0.221230131,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961647,31,17.6023995,78.1266681,519.903,136.2074606,33:54.4,17.59994,78.1257,292.0991319,33:54.5,55,0.153666576,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961648,42,17.6023732,78.1266872,519.98,144.0115063,33:54.5,17.59994,78.1257,290.0869297,33:54.6,53,0.204068334,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961649,54,17.6023732,78.1266872,519.98,90,33:54.6,17.59994,78.1257,290.0869297,33:54.7,55,0.01250187,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961650,36,17.602345,78.1267037,520.036,149.6678249,33:54.7,17.59994,78.1257,287.8063625,33:54.8,53,0.025437605,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961651,38,17.6023204,78.1267191,520.109,147.9527645,33:54.8,17.59994,78.1257,285.8791878,33:54.9,56,0.214897016,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961652,51,17.6023204,78.1267191,520.109,90,33:54.9,17.59994,78.1257,285.8791878,33:55.0,54,0.021625301,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961653,51,17.6023014,78.1267359,520.159,138.5165475,33:55.0,17.59994,78.1257,284.6063806,33:55.1,52,0.021377018,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961654,40,17.6022866,78.1267569,520.11,125.1747229,33:55.1,17.59994,78.1257,283.9594629,33:55.2,51,0.003632543,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961655,43,17.6022866,78.1267569,520.11,90,33:55.2,17.59994,78.1257,283.9594629,33:55.3,56,0.286950419,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961656,33,17.6022781,78.1267836,520.034,107.6589812,33:55.3,17.59994,78.1257,284.2228949,33:55.4,59,0.221252508,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961657,55,17.6022791,78.1268153,519.974,88.19316135,33:55.4,17.59994,78.1257,285.6983256,33:55.5,54,0.105975423,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961658,55,17.6022895,78.1268885,519.984,84.40949216,33:55.5,17.59994,78.1257,290.0359812,33:55.6,57,0.088960674,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961659,58,17.6022895,78.1268885,519.984,90,33:55.6,17.59994,78.1257,290.0359812,33:55.7,57,0.104910969,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961660,42,17.6022824,78.1269254,520.025,100.891286,33:55.7,17.59994,78.1257,291.0491478,33:55.8,59,0.232396059,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961661,31,17.602261,78.1269556,520.141,125.3217399,33:55.8,17.59994,78.1257,290.3745707,33:55.9,58,0.198411183,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961662,52,17.602261,78.1269556,520.141,90,33:55.9,17.59994,78.1257,290.3745707,33:56.0,56,0.05555867,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961663,34,17.6022269,78.1269726,520.197,153.5021973,33:56.0,17.59994,78.1257,287.8496435,33:56.1,57,0.052232801,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961664,40,17.6021864,78.1269723,520.217,180.4244054,33:56.1,17.59994,78.1257,283.8640058,33:56.2,59,0.029518695,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
1715961665,35,17.6021864,78.1269723,520.217,90,33:56.2,17.59994,78.1257,283.8640058,33:56.3,54,0.198090816,3.1,2.6,2.81,2.21,85.14,59.91,55.925,2.6
